subject,gender,age,education,income,dummyconf,dummyxprob,dummyyprob,trialn,vignette,conf,xprob,yprob,datetime
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,1,G2,0,35,65,2021-12-13 21:10:20.713306
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,2,G1,0,50,50,2021-12-13 21:10:20.713306
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,3,G9,0,50,50,2021-12-13 21:10:20.713306
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,4,L11,1,60,40,2021-12-13 21:10:20.713306
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,5,L2,2,10,90,2021-12-13 21:10:20.713306
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,6,G5,0,75,25,2021-12-13 21:10:20.713306
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,7,L10,0,50,50,2021-12-13 21:10:20.713306
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,8,G11,0,50,50,2021-12-13 21:10:20.713306
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,9,L1,0,25,75,2021-12-13 21:10:20.713306
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,10,L5,0,75,25,2021-12-13 21:10:20.713306
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,1,G2,2,60,40,2021-12-13 21:19:24.537009
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,2,G5,3,80,20,2021-12-13 21:19:24.537009
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,3,L1,3,50,50,2021-12-13 21:19:24.537009
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,4,G9,2,50,50,2021-12-13 21:19:24.537009
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,5,L2,2,60,40,2021-12-13 21:19:24.537009
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,6,L11,2,45,55,2021-12-13 21:19:24.537009
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,7,G11,4,50,50,2021-12-13 21:19:24.537009
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,8,L10,1,30,70,2021-12-13 21:19:24.537009
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,9,G1,4,50,50,2021-12-13 21:19:24.537009
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,10,L5,2,45,55,2021-12-13 21:19:24.537009
65vk35yzv46,man,33,15,40to60K,3,90,10,1,G9,4,50,50,2021-12-13 21:11:12.996806
65vk35yzv46,man,33,15,40to60K,3,90,10,2,G11,3,40,60,2021-12-13 21:11:12.996806
65vk35yzv46,man,33,15,40to60K,3,90,10,3,G2,4,35,65,2021-12-13 21:11:12.996806
65vk35yzv46,man,33,15,40to60K,3,90,10,4,G1,4,3,97,2021-12-13 21:11:12.996806
65vk35yzv46,man,33,15,40to60K,3,90,10,5,G5,1,50,50,2021-12-13 21:11:12.996806
65vk35yzv46,man,33,15,40to60K,3,90,10,6,L10,2,25,75,2021-12-13 21:11:12.996806
65vk35yzv46,man,33,15,40to60K,3,90,10,7,L11,2,60,40,2021-12-13 21:11:12.996806
65vk35yzv46,man,33,15,40to60K,3,90,10,8,L1,3,35,65,2021-12-13 21:11:12.996806
65vk35yzv46,man,33,15,40to60K,3,90,10,9,L2,4,15,85,2021-12-13 21:11:12.996806
65vk35yzv46,man,33,15,40to60K,3,90,10,10,L5,3,51,49,2021-12-13 21:11:12.996806
3vll35yztus,woman,43,18,80to100k,4,92,8,1,G11,2,50,50,2021-12-13 21:10:50.629189
3vll35yztus,woman,43,18,80to100k,4,92,8,2,G9,3,79,21,2021-12-13 21:10:50.629189
3vll35yztus,woman,43,18,80to100k,4,92,8,3,L2,2,50,50,2021-12-13 21:10:50.629189
3vll35yztus,woman,43,18,80to100k,4,92,8,4,L5,2,14,86,2021-12-13 21:10:50.629189
3vll35yztus,woman,43,18,80to100k,4,92,8,5,L1,4,50,50,2021-12-13 21:10:50.629189
3vll35yztus,woman,43,18,80to100k,4,92,8,6,L11,2,43,57,2021-12-13 21:10:50.629189
3vll35yztus,woman,43,18,80to100k,4,92,8,7,G2,2,39,61,2021-12-13 21:10:50.629189
3vll35yztus,woman,43,18,80to100k,4,92,8,8,G5,2,40,60,2021-12-13 21:10:50.629189
3vll35yztus,woman,43,18,80to100k,4,92,8,9,L10,3,51,49,2021-12-13 21:10:50.629189
3vll35yztus,woman,43,18,80to100k,4,92,8,10,G1,4,50,50,2021-12-13 21:10:50.629189
fl9735yzb61,man,46,24,<20k,2,11,89,1,G5,2,51,49,2021-12-13 21:10:59.495236
fl9735yzb61,man,46,24,<20k,2,11,89,2,G2,2,49,51,2021-12-13 21:10:59.495236
fl9735yzb61,man,46,24,<20k,2,11,89,3,L11,1,82,18,2021-12-13 21:10:59.495236
fl9735yzb61,man,46,24,<20k,2,11,89,4,G11,1,50,50,2021-12-13 21:10:59.495236
fl9735yzb61,man,46,24,<20k,2,11,89,5,L1,2,50,50,2021-12-13 21:10:59.495236
fl9735yzb61,man,46,24,<20k,2,11,89,6,L10,1,50,50,2021-12-13 21:10:59.495236
fl9735yzb61,man,46,24,<20k,2,11,89,7,L5,1,50,50,2021-12-13 21:10:59.495236
fl9735yzb61,man,46,24,<20k,2,11,89,8,L2,1,50,50,2021-12-13 21:10:59.495236
fl9735yzb61,man,46,24,<20k,2,11,89,9,G1,1,50,50,2021-12-13 21:10:59.495236
fl9735yzb61,man,46,24,<20k,2,11,89,10,G9,1,50,50,2021-12-13 21:10:59.495236
w7l335yz7hk,woman,40,15,60to80k,3,0,100,1,L10,2,5,95,2021-12-13 21:07:19.367393
w7l335yz7hk,woman,40,15,60to80k,3,0,100,2,L11,2,20,80,2021-12-13 21:07:19.367393
w7l335yz7hk,woman,40,15,60to80k,3,0,100,3,L5,3,50,50,2021-12-13 21:07:19.367393
w7l335yz7hk,woman,40,15,60to80k,3,0,100,4,G11,2,50,50,2021-12-13 21:07:19.367393
w7l335yz7hk,woman,40,15,60to80k,3,0,100,5,L2,2,50,50,2021-12-13 21:07:19.367393
w7l335yz7hk,woman,40,15,60to80k,3,0,100,6,G1,2,5,95,2021-12-13 21:07:19.367393
w7l335yz7hk,woman,40,15,60to80k,3,0,100,7,G5,2,50,50,2021-12-13 21:07:19.367393
w7l335yz7hk,woman,40,15,60to80k,3,0,100,8,G9,2,50,50,2021-12-13 21:07:19.367393
w7l335yz7hk,woman,40,15,60to80k,3,0,100,9,G2,2,10,90,2021-12-13 21:07:19.367393
w7l335yz7hk,woman,40,15,60to80k,3,0,100,10,L1,1,5,95,2021-12-13 21:07:19.367393
gnej35yzg2h,woman,22,6,40to60K,2,49,51,1,L5,2,45,55,2021-12-13 21:07:22.781018
gnej35yzg2h,woman,22,6,40to60K,2,49,51,2,G11,1,15,85,2021-12-13 21:07:22.781018
gnej35yzg2h,woman,22,6,40to60K,2,49,51,3,G1,3,66,34,2021-12-13 21:07:22.781018
gnej35yzg2h,woman,22,6,40to60K,2,49,51,4,L2,2,54,46,2021-12-13 21:07:22.781018
gnej35yzg2h,woman,22,6,40to60K,2,49,51,5,G5,2,45,55,2021-12-13 21:07:22.781018
gnej35yzg2h,woman,22,6,40to60K,2,49,51,6,L10,2,48,52,2021-12-13 21:07:22.781018
gnej35yzg2h,woman,22,6,40to60K,2,49,51,7,L1,2,28,72,2021-12-13 21:07:22.781018
gnej35yzg2h,woman,22,6,40to60K,2,49,51,8,L11,2,35,65,2021-12-13 21:07:22.781018
gnej35yzg2h,woman,22,6,40to60K,2,49,51,9,G9,2,41,59,2021-12-13 21:07:22.781018
gnej35yzg2h,woman,22,6,40to60K,2,49,51,10,G2,2,33,67,2021-12-13 21:07:22.781018
zq3n35yz6ev,man,33,14,80to100k,4,92,8,1,L10,0,40,60,2021-12-13 21:52:52.715256
zq3n35yz6ev,man,33,14,80to100k,4,92,8,2,G2,2,40,60,2021-12-13 21:52:52.715256
zq3n35yz6ev,man,33,14,80to100k,4,92,8,3,L1,0,5,95,2021-12-13 21:52:52.715256
zq3n35yz6ev,man,33,14,80to100k,4,92,8,4,L11,0,30,70,2021-12-13 21:52:52.715256
zq3n35yz6ev,man,33,14,80to100k,4,92,8,5,G9,0,50,50,2021-12-13 21:52:52.715256
zq3n35yz6ev,man,33,14,80to100k,4,92,8,6,L5,0,50,50,2021-12-13 21:52:52.715256
zq3n35yz6ev,man,33,14,80to100k,4,92,8,7,L2,2,25,75,2021-12-13 21:52:52.715256
zq3n35yz6ev,man,33,14,80to100k,4,92,8,8,G11,0,50,50,2021-12-13 21:52:52.715256
zq3n35yz6ev,man,33,14,80to100k,4,92,8,9,G1,0,1,99,2021-12-13 21:52:52.715256
zq3n35yz6ev,man,33,14,80to100k,4,92,8,10,G5,0,50,50,2021-12-13 21:52:52.715256
kujw35yzgxj,woman,48,18,40to60K,1,89,11,1,L10,1,42,58,2021-12-13 21:48:12.562464
kujw35yzgxj,woman,48,18,40to60K,1,89,11,2,L11,1,35,65,2021-12-13 21:48:12.562464
kujw35yzgxj,woman,48,18,40to60K,1,89,11,3,L2,1,66,34,2021-12-13 21:48:12.562464
kujw35yzgxj,woman,48,18,40to60K,1,89,11,4,L5,1,49,51,2021-12-13 21:48:12.562464
kujw35yzgxj,woman,48,18,40to60K,1,89,11,5,G1,1,26,74,2021-12-13 21:48:12.562464
kujw35yzgxj,woman,48,18,40to60K,1,89,11,6,G9,1,31,69,2021-12-13 21:48:12.562464
kujw35yzgxj,woman,48,18,40to60K,1,89,11,7,G11,1,53,47,2021-12-13 21:48:12.562464
kujw35yzgxj,woman,48,18,40to60K,1,89,11,8,G5,1,34,66,2021-12-13 21:48:12.562464
kujw35yzgxj,woman,48,18,40to60K,1,89,11,9,G2,1,11,89,2021-12-13 21:48:12.562464
kujw35yzgxj,woman,48,18,40to60K,1,89,11,10,L1,1,27,73,2021-12-13 21:48:12.562464
dirh35yzng6,woman,31,12,60to80k,4,100,0,1,L2,2,50,50,2021-12-13 21:41:16.203244
dirh35yzng6,woman,31,12,60to80k,4,100,0,2,L5,0,63,37,2021-12-13 21:41:16.203244
dirh35yzng6,woman,31,12,60to80k,4,100,0,3,G1,1,30,70,2021-12-13 21:41:16.203244
dirh35yzng6,woman,31,12,60to80k,4,100,0,4,G9,0,47,53,2021-12-13 21:41:16.203244
dirh35yzng6,woman,31,12,60to80k,4,100,0,5,L10,0,23,77,2021-12-13 21:41:16.203244
dirh35yzng6,woman,31,12,60to80k,4,100,0,6,G5,0,50,50,2021-12-13 21:41:16.203244
dirh35yzng6,woman,31,12,60to80k,4,100,0,7,G2,3,20,80,2021-12-13 21:41:16.203244
dirh35yzng6,woman,31,12,60to80k,4,100,0,8,L11,1,36,64,2021-12-13 21:41:16.203244
dirh35yzng6,woman,31,12,60to80k,4,100,0,9,G11,0,63,37,2021-12-13 21:41:16.203244
dirh35yzng6,woman,31,12,60to80k,4,100,0,10,L1,1,64,36,2021-12-13 21:41:16.203244
am8835yz8wt,man,39,18,60to80k,1,91,9,1,L2,0,50,50,2021-12-13 21:51:16.662548
am8835yz8wt,man,39,18,60to80k,1,91,9,2,G1,3,1,99,2021-12-13 21:51:16.662548
am8835yz8wt,man,39,18,60to80k,1,91,9,3,G9,0,50,50,2021-12-13 21:51:16.662548
am8835yz8wt,man,39,18,60to80k,1,91,9,4,L10,0,5,95,2021-12-13 21:51:16.662548
am8835yz8wt,man,39,18,60to80k,1,91,9,5,L5,0,50,50,2021-12-13 21:51:16.662548
am8835yz8wt,man,39,18,60to80k,1,91,9,6,L11,0,15,85,2021-12-13 21:51:16.662548
am8835yz8wt,man,39,18,60to80k,1,91,9,7,L1,0,1,99,2021-12-13 21:51:16.662548
am8835yz8wt,man,39,18,60to80k,1,91,9,8,G11,0,50,50,2021-12-13 21:51:16.662548
am8835yz8wt,man,39,18,60to80k,1,91,9,9,G5,0,50,50,2021-12-13 21:51:16.662548
am8835yz8wt,man,39,18,60to80k,1,91,9,10,G2,0,50,50,2021-12-13 21:51:16.662548
f8ks35yzu2b,man,25,16,<20k,4,95,5,1,G9,2,50,50,2021-12-13 21:05:31.406618
f8ks35yzu2b,man,25,16,<20k,4,95,5,2,G11,3,50,50,2021-12-13 21:05:31.406618
f8ks35yzu2b,man,25,16,<20k,4,95,5,3,G5,2,50,50,2021-12-13 21:05:31.406618
f8ks35yzu2b,man,25,16,<20k,4,95,5,4,G2,2,60,40,2021-12-13 21:05:31.406618
f8ks35yzu2b,man,25,16,<20k,4,95,5,5,G1,1,10,90,2021-12-13 21:05:31.406618
f8ks35yzu2b,man,25,16,<20k,4,95,5,6,L11,3,65,35,2021-12-13 21:05:31.406618
f8ks35yzu2b,man,25,16,<20k,4,95,5,7,L5,2,50,50,2021-12-13 21:05:31.406618
f8ks35yzu2b,man,25,16,<20k,4,95,5,8,L10,1,30,70,2021-12-13 21:05:31.406618
f8ks35yzu2b,man,25,16,<20k,4,95,5,9,L2,3,20,80,2021-12-13 21:05:31.406618
f8ks35yzu2b,man,25,16,<20k,4,95,5,10,L1,1,25,75,2021-12-13 21:05:31.406618
kkyd35yzw1o,man,30,12,20to40k,4,90,10,1,G5,0,50,50,2021-12-13 21:13:38.566380
kkyd35yzw1o,man,30,12,20to40k,4,90,10,2,G9,0,50,50,2021-12-13 21:13:38.566380
kkyd35yzw1o,man,30,12,20to40k,4,90,10,3,G1,3,3,97,2021-12-13 21:13:38.566380
kkyd35yzw1o,man,30,12,20to40k,4,90,10,4,G11,0,50,50,2021-12-13 21:13:38.566380
kkyd35yzw1o,man,30,12,20to40k,4,90,10,5,G2,3,20,80,2021-12-13 21:13:38.566380
kkyd35yzw1o,man,30,12,20to40k,4,90,10,6,L5,0,50,50,2021-12-13 21:13:38.566380
kkyd35yzw1o,man,30,12,20to40k,4,90,10,7,L11,2,70,30,2021-12-13 21:13:38.566380
kkyd35yzw1o,man,30,12,20to40k,4,90,10,8,L1,3,5,95,2021-12-13 21:13:38.566380
kkyd35yzw1o,man,30,12,20to40k,4,90,10,9,L10,2,4,96,2021-12-13 21:13:38.566380
kkyd35yzw1o,man,30,12,20to40k,4,90,10,10,L2,2,35,65,2021-12-13 21:13:38.566380
livs35yzn9w,man,43,16,>100k,3,70,30,1,G1,4,50,50,2021-12-13 21:07:11.825567
livs35yzn9w,man,43,16,>100k,3,70,30,2,G9,2,50,50,2021-12-13 21:07:11.825567
livs35yzn9w,man,43,16,>100k,3,70,30,3,L2,3,70,30,2021-12-13 21:07:11.825567
livs35yzn9w,man,43,16,>100k,3,70,30,4,G11,1,50,50,2021-12-13 21:07:11.825567
livs35yzn9w,man,43,16,>100k,3,70,30,5,G5,1,80,20,2021-12-13 21:07:11.825567
livs35yzn9w,man,43,16,>100k,3,70,30,6,L11,3,50,50,2021-12-13 21:07:11.825567
livs35yzn9w,man,43,16,>100k,3,70,30,7,L1,4,50,50,2021-12-13 21:07:11.825567
livs35yzn9w,man,43,16,>100k,3,70,30,8,L10,2,20,80,2021-12-13 21:07:11.825567
livs35yzn9w,man,43,16,>100k,3,70,30,9,G2,3,10,90,2021-12-13 21:07:11.825567
livs35yzn9w,man,43,16,>100k,3,70,30,10,L5,1,50,50,2021-12-13 21:07:11.825567
zjim35yz62d,woman,60,15,<20k,4,92,8,1,L2,3,25,75,2021-12-13 21:07:55.366561
zjim35yz62d,woman,60,15,<20k,4,92,8,2,L10,2,45,55,2021-12-13 21:07:55.366561
zjim35yz62d,woman,60,15,<20k,4,92,8,3,L11,1,45,55,2021-12-13 21:07:55.366561
zjim35yz62d,woman,60,15,<20k,4,92,8,4,L1,2,50,50,2021-12-13 21:07:55.366561
zjim35yz62d,woman,60,15,<20k,4,92,8,5,G5,3,50,50,2021-12-13 21:07:55.366561
zjim35yz62d,woman,60,15,<20k,4,92,8,6,G9,2,50,50,2021-12-13 21:07:55.366561
zjim35yz62d,woman,60,15,<20k,4,92,8,7,G2,3,40,60,2021-12-13 21:07:55.366561
zjim35yz62d,woman,60,15,<20k,4,92,8,8,G1,3,50,50,2021-12-13 21:07:55.366561
zjim35yz62d,woman,60,15,<20k,4,92,8,9,G11,1,45,55,2021-12-13 21:07:55.366561
zjim35yz62d,woman,60,15,<20k,4,92,8,10,L5,2,50,50,2021-12-13 21:07:55.366561
vfu235yzy48,woman,71,16,20to40k,2,75,25,1,L2,2,50,50,2021-12-13 21:07:40.881227
vfu235yzy48,woman,71,16,20to40k,2,75,25,2,L5,2,75,25,2021-12-13 21:07:40.881227
vfu235yzy48,woman,71,16,20to40k,2,75,25,3,L11,2,10,90,2021-12-13 21:07:40.881227
vfu235yzy48,woman,71,16,20to40k,2,75,25,4,L1,1,60,40,2021-12-13 21:07:40.881227
vfu235yzy48,woman,71,16,20to40k,2,75,25,5,G11,1,25,75,2021-12-13 21:07:40.881227
vfu235yzy48,woman,71,16,20to40k,2,75,25,6,G9,1,50,50,2021-12-13 21:07:40.881227
vfu235yzy48,woman,71,16,20to40k,2,75,25,7,L10,1,10,90,2021-12-13 21:07:40.881227
vfu235yzy48,woman,71,16,20to40k,2,75,25,8,G5,1,25,75,2021-12-13 21:07:40.881227
vfu235yzy48,woman,71,16,20to40k,2,75,25,9,G1,1,30,70,2021-12-13 21:07:40.881227
vfu235yzy48,woman,71,16,20to40k,2,75,25,10,G2,2,50,50,2021-12-13 21:07:40.881227
pkrg35yzotm,man,60,13,20to40k,3,75,25,1,L1,2,5,95,2021-12-13 21:14:55.748402
pkrg35yzotm,man,60,13,20to40k,3,75,25,2,G9,4,50,50,2021-12-13 21:14:55.748402
pkrg35yzotm,man,60,13,20to40k,3,75,25,3,L2,4,10,90,2021-12-13 21:14:55.748402
pkrg35yzotm,man,60,13,20to40k,3,75,25,4,G5,3,50,50,2021-12-13 21:14:55.748402
pkrg35yzotm,man,60,13,20to40k,3,75,25,5,G1,4,50,50,2021-12-13 21:14:55.748402
pkrg35yzotm,man,60,13,20to40k,3,75,25,6,L10,4,50,50,2021-12-13 21:14:55.748402
pkrg35yzotm,man,60,13,20to40k,3,75,25,7,G2,3,25,75,2021-12-13 21:14:55.748402
pkrg35yzotm,man,60,13,20to40k,3,75,25,8,L11,3,50,50,2021-12-13 21:14:55.748402
pkrg35yzotm,man,60,13,20to40k,3,75,25,9,L5,3,50,50,2021-12-13 21:14:55.748402
pkrg35yzotm,man,60,13,20to40k,3,75,25,10,G11,3,50,50,2021-12-13 21:14:55.748402
zp6t35yzw9g,man,34,19,60to80k,3,90,10,1,L5,0,50,50,2021-12-13 21:05:51.523460
zp6t35yzw9g,man,34,19,60to80k,3,90,10,2,G2,0,20,80,2021-12-13 21:05:51.523460
zp6t35yzw9g,man,34,19,60to80k,3,90,10,3,G9,0,50,50,2021-12-13 21:05:51.523460
zp6t35yzw9g,man,34,19,60to80k,3,90,10,4,L1,0,75,25,2021-12-13 21:05:51.523460
zp6t35yzw9g,man,34,19,60to80k,3,90,10,5,G11,0,50,50,2021-12-13 21:05:51.523460
zp6t35yzw9g,man,34,19,60to80k,3,90,10,6,L10,0,30,70,2021-12-13 21:05:51.523460
zp6t35yzw9g,man,34,19,60to80k,3,90,10,7,L11,0,50,50,2021-12-13 21:05:51.523460
zp6t35yzw9g,man,34,19,60to80k,3,90,10,8,G1,0,25,75,2021-12-13 21:05:51.523460
zp6t35yzw9g,man,34,19,60to80k,3,90,10,9,L2,0,20,80,2021-12-13 21:05:51.523460
zp6t35yzw9g,man,34,19,60to80k,3,90,10,10,G5,0,50,50,2021-12-13 21:05:51.523460
dtol35yz7vq,woman,39,14,<20k,3,100,0,1,L1,0,48,52,2021-12-13 21:24:59.028670
dtol35yz7vq,woman,39,14,<20k,3,100,0,2,L2,0,50,50,2021-12-13 21:24:59.028670
dtol35yz7vq,woman,39,14,<20k,3,100,0,3,G9,0,50,50,2021-12-13 21:24:59.028670
dtol35yz7vq,woman,39,14,<20k,3,100,0,4,L5,0,50,50,2021-12-13 21:24:59.028670
dtol35yz7vq,woman,39,14,<20k,3,100,0,5,L11,0,50,50,2021-12-13 21:24:59.028670
dtol35yz7vq,woman,39,14,<20k,3,100,0,6,G11,0,50,50,2021-12-13 21:24:59.028670
dtol35yz7vq,woman,39,14,<20k,3,100,0,7,G1,0,50,50,2021-12-13 21:24:59.028670
dtol35yz7vq,woman,39,14,<20k,3,100,0,8,G5,0,50,50,2021-12-13 21:24:59.028670
dtol35yz7vq,woman,39,14,<20k,3,100,0,9,G2,0,50,50,2021-12-13 21:24:59.028670
dtol35yz7vq,woman,39,14,<20k,3,100,0,10,L10,0,50,50,2021-12-13 21:24:59.028670
n0xj35yzvca,man,35,22,>100k,4,100,0,1,L10,2,50,50,2021-12-13 21:14:20.674134
n0xj35yzvca,man,35,22,>100k,4,100,0,2,G9,4,100,0,2021-12-13 21:14:20.674134
n0xj35yzvca,man,35,22,>100k,4,100,0,3,L5,4,0,100,2021-12-13 21:14:20.674134
n0xj35yzvca,man,35,22,>100k,4,100,0,4,G1,4,1,99,2021-12-13 21:14:20.674134
n0xj35yzvca,man,35,22,>100k,4,100,0,5,L11,3,60,40,2021-12-13 21:14:20.674134
n0xj35yzvca,man,35,22,>100k,4,100,0,6,G2,3,50,50,2021-12-13 21:14:20.674134
n0xj35yzvca,man,35,22,>100k,4,100,0,7,G5,3,100,0,2021-12-13 21:14:20.674134
n0xj35yzvca,man,35,22,>100k,4,100,0,8,L1,3,1,99,2021-12-13 21:14:20.674134
n0xj35yzvca,man,35,22,>100k,4,100,0,9,G11,3,50,50,2021-12-13 21:14:20.674134
n0xj35yzvca,man,35,22,>100k,4,100,0,10,L2,4,10,90,2021-12-13 21:14:20.674134
v26g35yzmi8,man,37,18,40to60K,4,73,27,1,L2,3,70,30,2021-12-13 21:32:53.772781
v26g35yzmi8,man,37,18,40to60K,4,73,27,2,L10,2,7,93,2021-12-13 21:32:53.772781
v26g35yzmi8,man,37,18,40to60K,4,73,27,3,G1,3,2,98,2021-12-13 21:32:53.772781
v26g35yzmi8,man,37,18,40to60K,4,73,27,4,G5,2,27,73,2021-12-13 21:32:53.772781
v26g35yzmi8,man,37,18,40to60K,4,73,27,5,G11,2,50,50,2021-12-13 21:32:53.772781
v26g35yzmi8,man,37,18,40to60K,4,73,27,6,G9,3,70,30,2021-12-13 21:32:53.772781
v26g35yzmi8,man,37,18,40to60K,4,73,27,7,L1,3,90,10,2021-12-13 21:32:53.772781
v26g35yzmi8,man,37,18,40to60K,4,73,27,8,L11,3,25,75,2021-12-13 21:32:53.772781
v26g35yzmi8,man,37,18,40to60K,4,73,27,9,G2,4,20,80,2021-12-13 21:32:53.772781
v26g35yzmi8,man,37,18,40to60K,4,73,27,10,L5,2,50,50,2021-12-13 21:32:53.772781
cmw735yz7nv,man,44,10,<20k,4,90,10,1,L1,0,75,25,2021-12-13 21:22:18.319727
cmw735yz7nv,man,44,10,<20k,4,90,10,2,L5,0,50,50,2021-12-13 21:22:18.319727
cmw735yz7nv,man,44,10,<20k,4,90,10,3,L10,1,50,50,2021-12-13 21:22:18.319727
cmw735yz7nv,man,44,10,<20k,4,90,10,4,G2,3,60,40,2021-12-13 21:22:18.319727
cmw735yz7nv,man,44,10,<20k,4,90,10,5,G9,4,50,50,2021-12-13 21:22:18.319727
cmw735yz7nv,man,44,10,<20k,4,90,10,6,G1,3,10,90,2021-12-13 21:22:18.319727
cmw735yz7nv,man,44,10,<20k,4,90,10,7,L11,1,50,50,2021-12-13 21:22:18.319727
cmw735yz7nv,man,44,10,<20k,4,90,10,8,L2,3,40,60,2021-12-13 21:22:18.319727
cmw735yz7nv,man,44,10,<20k,4,90,10,9,G11,4,50,50,2021-12-13 21:22:18.319727
cmw735yz7nv,man,44,10,<20k,4,90,10,10,G5,4,50,50,2021-12-13 21:22:18.319727
kpbg35yzngr,woman,41,13,20to40k,3,97,3,1,G1,2,50,50,2021-12-13 21:17:54.344927
kpbg35yzngr,woman,41,13,20to40k,3,97,3,2,G5,2,50,50,2021-12-13 21:17:54.344927
kpbg35yzngr,woman,41,13,20to40k,3,97,3,3,G11,3,50,50,2021-12-13 21:17:54.344927
kpbg35yzngr,woman,41,13,20to40k,3,97,3,4,L2,2,34,66,2021-12-13 21:17:54.344927
kpbg35yzngr,woman,41,13,20to40k,3,97,3,5,L10,3,40,60,2021-12-13 21:17:54.344927
kpbg35yzngr,woman,41,13,20to40k,3,97,3,6,L11,2,44,56,2021-12-13 21:17:54.344927
kpbg35yzngr,woman,41,13,20to40k,3,97,3,7,G9,3,50,50,2021-12-13 21:17:54.344927
kpbg35yzngr,woman,41,13,20to40k,3,97,3,8,G2,3,50,50,2021-12-13 21:17:54.344927
kpbg35yzngr,woman,41,13,20to40k,3,97,3,9,L5,3,50,50,2021-12-13 21:17:54.344927
kpbg35yzngr,woman,41,13,20to40k,3,97,3,10,L1,3,50,50,2021-12-13 21:17:54.344927
chsu35yzfes,woman,56,18,>100k,4,95,5,1,L5,2,50,50,2021-12-13 21:15:26.860219
chsu35yzfes,woman,56,18,>100k,4,95,5,2,G2,3,20,80,2021-12-13 21:15:26.860219
chsu35yzfes,woman,56,18,>100k,4,95,5,3,G9,2,50,50,2021-12-13 21:15:26.860219
chsu35yzfes,woman,56,18,>100k,4,95,5,4,L11,3,60,40,2021-12-13 21:15:26.860219
chsu35yzfes,woman,56,18,>100k,4,95,5,5,L1,2,5,95,2021-12-13 21:15:26.860219
chsu35yzfes,woman,56,18,>100k,4,95,5,6,L2,3,10,90,2021-12-13 21:15:26.860219
chsu35yzfes,woman,56,18,>100k,4,95,5,7,L10,3,3,97,2021-12-13 21:15:26.860219
chsu35yzfes,woman,56,18,>100k,4,95,5,8,G11,2,50,50,2021-12-13 21:15:26.860219
chsu35yzfes,woman,56,18,>100k,4,95,5,9,G1,3,1,99,2021-12-13 21:15:26.860219
chsu35yzfes,woman,56,18,>100k,4,95,5,10,G5,2,50,50,2021-12-13 21:15:26.860219
pgzy35yzaxu,woman,61,16,60to80k,3,88,12,1,G11,3,50,50,2021-12-13 21:04:15.095873
pgzy35yzaxu,woman,61,16,60to80k,3,88,12,2,L11,2,95,5,2021-12-13 21:04:15.095873
pgzy35yzaxu,woman,61,16,60to80k,3,88,12,3,L10,2,50,50,2021-12-13 21:04:15.095873
pgzy35yzaxu,woman,61,16,60to80k,3,88,12,4,G5,0,50,50,2021-12-13 21:04:15.095873
pgzy35yzaxu,woman,61,16,60to80k,3,88,12,5,G2,3,93,7,2021-12-13 21:04:15.095873
pgzy35yzaxu,woman,61,16,60to80k,3,88,12,6,G1,3,99,1,2021-12-13 21:04:15.095873
pgzy35yzaxu,woman,61,16,60to80k,3,88,12,7,G9,3,50,50,2021-12-13 21:04:15.095873
pgzy35yzaxu,woman,61,16,60to80k,3,88,12,8,L5,0,50,50,2021-12-13 21:04:15.095873
pgzy35yzaxu,woman,61,16,60to80k,3,88,12,9,L2,2,93,7,2021-12-13 21:04:15.095873
pgzy35yzaxu,woman,61,16,60to80k,3,88,12,10,L1,0,86,14,2021-12-13 21:04:15.095873
h43b35yzkcz,man,37,12,20to40k,4,50,50,1,L1,4,50,50,2021-12-13 21:04:30.805963
h43b35yzkcz,man,37,12,20to40k,4,50,50,2,L10,4,50,50,2021-12-13 21:04:30.805963
h43b35yzkcz,man,37,12,20to40k,4,50,50,3,L5,4,50,50,2021-12-13 21:04:30.805963
h43b35yzkcz,man,37,12,20to40k,4,50,50,4,G11,4,50,50,2021-12-13 21:04:30.805963
h43b35yzkcz,man,37,12,20to40k,4,50,50,5,L11,4,50,50,2021-12-13 21:04:30.805963
h43b35yzkcz,man,37,12,20to40k,4,50,50,6,L2,4,50,50,2021-12-13 21:04:30.805963
h43b35yzkcz,man,37,12,20to40k,4,50,50,7,G1,4,50,50,2021-12-13 21:04:30.805963
